nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
UD. Naila Sudarsana Tasya,Kesehatan,29.0,18.999999999999996,7455405.0,20280031.0,Website Sendiri,709.0,Belum Terdaftar,2008.0,12824626.0,144000000.0,709.0
UD. Tomi Sasmita,Perdagangan,13.0,76.0,4277307.0,7946253.0,Tokopedia,355.0,Terdaftar,2024.0,3668946.0,267000000.0,355.0
UD. Grego Paningrat,Perdagangan,1.0,71.0,5298507.0,4225895.0,Lazada,581.0,Terdaftar,2003.0,-1072612.0,216000000.0,581.0
UD. Najwa Cerah,Kesehatan,96.0,95.0,838808.0,34267021.0,Website Sendiri,93.0,Belum Terdaftar,2019.0,33428213.0,573000000.0,93.0
UD. Willy Baruna,Perdagangan,7.0,81.0,9244379.0,3180343.0,Bukalapak,409.0,Belum Terdaftar,2004.0,-6064036.0,264000000.0,409.0
UD. Zaki Dewangga,Pendidikan,73.0,40.0,1621684.0,35396315.0,Tokopedia,929.0,Terdaftar,2007.0,33774631.0,339000000.0,929.0
UD. Lando Prawira Qomar,Jasa,84.0,10.0,9718515.0,42335211.0,Website Sendiri,213.99999999999994,Belum Terdaftar,2019.0,32616696.0,282000000.0,214.0
UD. Juni Tunggul Santi,Perdagangan,82.0,54.0,1208897.0,46823279.0,Lazada,681.0,Terdaftar,2008.0,45614382.0,408000000.0,681.0
UD. Zulfa Satya,Pendidikan,98.0,46.0,6626049.0,46158421.0,Tokopedia,948.0,Belum Terdaftar,2002.0,39532372.0,432000000.0,948.0
UD. Alvino Tengah,Kesehatan,17.0,77.0,8492685.0,28446119.0,Bukalapak,593.0,Belum Terdaftar,2008.0,19953434.0,282000000.0,593.0
UD. Zulkarnaen Pelangi,Kesehatan,70.0,49.0,9207509.0,6830884.0,Bukalapak,583.0,Terdaftar,2012.0,-2376625.0,357000000.0,583.0
UD. Fira Tunggal,Jasa,12.0,96.0,6365638.0,9667259.000000002,Tokopedia,301.0,Belum Terdaftar,2016.0,6332510.0,324000000.0,301.0
UD. Syifa Nirmala,Kesehatan,45.0,22.0,1262114.9999999995,35410562.0,Bukalapak,253.0,Belum Terdaftar,2007.0,34148447.0,201000000.0,253.0
UD. Odie Sumirat Ayesha,Perdagangan,53.0,60.0,1270794.0,45982765.0,Tokopedia,788.0,Belum Terdaftar,2022.0,44711971.0,339000000.0,788.0
UD. Utha Jayaningrat,Kesehatan,11.0,6.0,3075040.0,2691173.0,Lazada,790.0,Terdaftar,2007.0,-383867.0,51000000.0,790.0
UD. Balqis Makmur,Perdagangan,39.0,14.0,5405276.0,41172212.0,Tokopedia,887.0,Belum Terdaftar,2014.0,35766936.0,159000000.0,887.0
UD. Reza Sejahtera Santi,Pendidikan,87.0,78.0,9441883.0,27150502.0,Tokopedia,382.0,Belum Terdaftar,2017.0,17708619.0,495000000.0,382.0
UD. Fatimah Segar,Kesehatan,81.0,8.0,1200527.0000000005,36339862.0,Tokopedia,508.0,Belum Terdaftar,2009.0,35139335.0,267000000.0,508.0
UD. Esa Damai,Perdagangan,37.0,84.0,1550397.9999999995,16933445.0,Tokopedia,550.0,Terdaftar,2022.0,15383047.0,363000000.0,550.0
UD. Yusuf Trisaktiatma Reza,Pendidikan,11.0,36.0,5280022.0,41568461.0,Website Sendiri,447.0,Belum Terdaftar,2003.0,36288439.0,141000000.0,447.0
UD. Irma Pusaka Gerry,Perdagangan,66.0,58.0,9528914.0,49355285.0,Bukalapak,934.0,Belum Terdaftar,2016.0,39826371.0,372000000.0,934.0
UD. Eni Siang Putra,Perdagangan,24.0,27.0,2242017.0000000005,33892371.0,Bukalapak,194.0,Belum Terdaftar,2018.0,31650354.0,153000000.0,194.00000000000006
UD. Haidar Sentosa Tania,Perdagangan,34.0,5.0,8268841.0,42021417.0,Shopee,171.0,Terdaftar,2004.0,33752576.0,117000000.0,171.0
UD. Raka Saputrautama,Jasa,15.0,9.0,7468930.0,28453516.0,Website Sendiri,924.0,Terdaftar,2011.0,20984586.0,75600000.0,924.0
UD. Qiana Kusen,Pendidikan,44.0,14.0,8807686.0,49794349.0,Bukalapak,345.0,Terdaftar,2019.0,40986663.0,174000000.0,345.0
UD. Sinta Tri,Kesehatan,12.0,87.0,5989961.0,20833900.0,Website Sendiri,691.0,Terdaftar,2023.0,14843939.0,297000000.0,691.0
UD. Evan Asri,Kesehatan,23.0,3.0,8079378.0,42749874.0,Tokopedia,552.0,Terdaftar,2017.0,34670496.0,78000000.0,552.0
UD. Zara Bahagia,Pendidikan,75.0,98.0,7887089.0,41747464.0,Tokopedia,378.0,Terdaftar,2023.0,33860375.0,519000000.0,378.0
UD. Ayesha Makmur,Perdagangan,1.0,57.0,6103351.0,40893928.0,Bukalapak,383.0,Belum Terdaftar,2007.8,34790577.0,174000000.0,383.0
UD. Qais Kusuma,Jasa,89.0,14.0,8813160.0,20285765.0,Lazada,676.0,Terdaftar,2017.0,11472605.0,309000000.0,676.0
UD. Fajar Tirtaatmaja,Jasa,9.0,36.0,6586059.0,46235309.0,Bukalapak,388.0,Belum Terdaftar,2009.0,39649250.0,135000000.0,388.0
UD. Tiara Swargaloka,Pendidikan,18.000000000000004,1.0,565420.0,5841819.0,Lazada,828.0,Terdaftar,2011.0,5276399.0,57000000.0,828.0
UD. Weni Dharma,Kesehatan,85.0,46.0,5095972.0,20940742.0,Tokopedia,698.0,Belum Terdaftar,2007.0,15844770.0,393000000.0,698.0
UD. Barokah Sidarta Arman,Jasa,23.0,27.0,4107255.0,35089310.0,Shopee,919.0,Terdaftar,2000.0,30982055.0,150000000.0,919.0
UD. Wira Sejahtera,Kesehatan,89.0,68.0,4838164.0,35061538.0,Tokopedia,742.0,Terdaftar,2013.0,30223374.0,471000000.0,742.0
UD. Alya Gandewa,Pendidikan,60.0,86.0,4831446.0,45071260.0,Website Sendiri,96.0,Terdaftar,2020.0,40239814.0,438000000.0,117.0
UD. Via Lestari,Kesehatan,4.0,72.0,3294035.0,14042734.0,Tokopedia,632.0,Belum Terdaftar,2000.0,10748699.0,228000000.0,632.0
UD. Willy Kawiswara,Jasa,79.0,70.0,3835534.0,42084395.0,Tokopedia,485.0,Belum Terdaftar,2000.0,38248861.0,447000000.0,485.0
UD. Monica Maheswara,Perdagangan,33.0,67.0,7112103.0,46216160.0,Website Sendiri,111.0,Terdaftar,2001.0,39104057.0,300000000.0,111.0
UD. Qanita Satya,Kesehatan,91.0,18.0,2372898.9999999995,20578730.0,Tokopedia,339.0,Terdaftar,2007.0,18205831.0,327000000.0,346.6
UD. Putri Tengah,Jasa,63.0,7.0,5982488.0,12526677.0,Bukalapak,739.0,Belum Terdaftar,2009.0,6544189.0,210000000.0,739.0
UD. Sani Putra,Pendidikan,11.0,30.0,8932327.0,2124044.0,Tokopedia,456.0,Terdaftar,2019.0,-6808283.0,123000000.0,456.0
UD. Sella Paningrat,Perdagangan,58.0,13.0,2582888.0,19920444.0,Website Sendiri,608.0,Terdaftar,2004.0,17337556.0,213000000.0,608.0
UD. Khayla Sejahtera,Jasa,20.000000000000004,28.0,5764424.0,36148903.0,Tokopedia,112.0,Belum Terdaftar,2000.0,30384479.0,144000000.0,112.0
UD. Fanny Gemilang,Pendidikan,95.0,8.0,9877526.0,2136140.0,Website Sendiri,603.0,Terdaftar,2024.0,-7741386.0,309000000.0,603.0
UD. Nisa Mulyo,Kesehatan,88.0,69.0,2634110.0,28678007.0,Lazada,141.0,Belum Terdaftar,2020.0,26043897.0,471000000.0,141.0
UD. Novi Kulon Rosa,Perdagangan,77.0,59.0,8783590.0,39920268.0,Website Sendiri,510.0,Terdaftar,2017.0,31136678.0,408000000.0,510.0
UD. Zidan Pagi Tami,Pendidikan,46.0,91.0,8617196.0,38906436.0,Shopee,450.0,Terdaftar,2009.0,30289240.0,411000000.0,450.0
UD. Zain Maju,Kesehatan,52.0,44.0,5342385.0,24464652.0,Bukalapak,633.0,Belum Terdaftar,2006.0,19122267.0,288000000.0,633.0
UD. Uli Jayawarsa,Kesehatan,98.0,73.0,1854566.0,14642166.0,Tokopedia,788.0,Belum Terdaftar,2009.0,12787600.0,513000000.0,788.0
UD. Kanza Suryaatmaja,Perdagangan,72.0,53.0,3358917.0,44288395.0,Bukalapak,948.0,Belum Terdaftar,2009.6,40929478.0,375000000.0,948.0
UD. Wulan Wisesa,Perdagangan,93.0,44.0,5535445.0,33172873.0,Tokopedia,561.0,Terdaftar,2003.0,27637428.0,411000000.0,561.0
UD. Tama Wijaya,Kesehatan,92.0,2.0,4510345.0,8601404.0,Lazada,817.0,Belum Terdaftar,2007.0,4091059.0,282000000.0,817.0
UD. Hesti Persada,Jasa,38.0,75.0,9072238.0,21080193.0,Bukalapak,918.0,Terdaftar,2009.0,12007955.0,339000000.0,918.0
UD. Melati Yudhistira,Jasa,30.0,35.0,4804887.0,40045413.0,Tokopedia,930.0,Terdaftar,2008.0,35240526.0,195000000.0,930.0
UD. Qyla Asa,Pendidikan,77.0,10.0,8410188.0,8306959.0,Lazada,16.0,Terdaftar,2022.0,-103229.0,261000000.0,16.0
UD. Reza Rejo,Pendidikan,80.0,72.0,5797120.0,34738849.0,Shopee,487.0,Belum Terdaftar,2005.0,28941729.0,456000000.0,487.0
UD. Alma Mandiri,Perdagangan,88.0,5.0,1484114.9999999995,35634806.0,Tokopedia,628.0,Belum Terdaftar,2006.0,34150691.0,282000000.0,628.0
UD. Halim Sundawa,Kesehatan,45.0,75.0,6758871.0,29776374.0,Lazada,15.0,Terdaftar,2020.0,23017503.0,360000000.0,15.0
UD. Ismail Trisula,Perdagangan,56.0,40.0,7043476.0,48252782.0,Shopee,562.0,Belum Terdaftar,2018.0,41209306.0,288000000.0,562.0
UD. Pandu Haji,Perdagangan,36.0,71.0,2952626.0,30083353.0,Shopee,745.0,Terdaftar,2022.0,27130727.0,321000000.0,745.0
UD. Pio Karang,Jasa,26.0,40.0,803227.0,36439343.0,Shopee,46.0,Terdaftar,2003.0,35636116.0,198000000.0,46.0
UD. Lukman Wijapranata,Pendidikan,81.0,76.0,7796611.0,12038716.0,Tokopedia,990.0,Belum Terdaftar,2023.0,4242105.0,471000000.0,935.0
UD. Hana Nawasena,Perdagangan,28.0,61.0,3229402.0,45101223.0,Lazada,934.0,Belum Terdaftar,2004.0,41871821.0,267000000.0,934.0
UD. Laras Kamajaya,Jasa,17.0,8.0,1128913.0,11096909.0,Tokopedia,892.0,Terdaftar,2004.0,9967996.0,75000000.0,892.0
UD. Mira Prawira,Jasa,3.0,83.0,3892165.0,28346935.0,Website Sendiri,226.0,Terdaftar,2004.0,24454770.0,258000000.0,226.0
UD. Poppy Utama,Kesehatan,83.0,9.0,8172841.0,24042537.0,Bukalapak,595.0,Terdaftar,2005.0,15869696.0,276000000.0,595.0
UD. Uti Mulya,Kesehatan,0.0,40.0,7329218.0,36325582.0,Lazada,528.4,Terdaftar,2019.0,28996364.0,120000000.0,540.0
UD. Umi Wijaya,Pendidikan,23.0,26.0,3174221.0,33824293.0,Lazada,845.0,Belum Terdaftar,2017.0,30650072.0,147000000.0,845.0
UD. Damaris Adikara,Pendidikan,41.0,52.0,9655351.0,3682014.0,Tokopedia,325.0,Terdaftar,2005.0,-5973337.0,279000000.0,325.0
UD. Hanafi Cinta,Jasa,59.0,3.0,7889793.0,29378824.0,Website Sendiri,230.0,Terdaftar,2011.0,21489031.0,186000000.0,230.0
UD. Celsi Cendana,Jasa,23.0,9.0,5286802.0,21239622.0,Lazada,346.0,Belum Terdaftar,2000.0,15952820.0,96000000.0,346.0
UD. Desta Arya,Jasa,55.0,48.0,4795806.4,24234341.0,Website Sendiri,875.0,Terdaftar,2013.0,14769259.0,309000000.0,875.0
UD. Celsi Bijaksana,Jasa,68.0,18.0,3941358.0,34134585.0,Bukalapak,910.0,Belum Terdaftar,2003.0,30193227.0,258000000.0,910.0
UD. Halim Jaladara Krisna,Pendidikan,89.0,73.0,9716090.0,35531710.0,Lazada,591.0,Belum Terdaftar,2021.0,25815620.0,486000000.0,591.0
UD. Pasha Panembahan Marsya,Jasa,17.0,49.0,3711500.0,7209408.0,Website Sendiri,751.0,Belum Terdaftar,2000.0,3497908.0,198000000.0,751.0
UD. Iman Sumirat,Perdagangan,99.0,47.0,4407098.0,10146581.999999998,Website Sendiri,108.0,Terdaftar,2011.0,3150331.3999999985,438000000.0,108.0
UD. Ilham Bintang,Kesehatan,64.0,22.0,1855408.0,31382605.0,Website Sendiri,461.0,Terdaftar,2021.0,29527197.0,258000000.0,461.0
UD. Ony Raharja,Kesehatan,9.0,99.0,8321199.0,17232564.0,Website Sendiri,952.0,Belum Terdaftar,2005.0,8911365.0,324000000.0,952.0
UD. Wulan Tirtayasa,Jasa,16.0,8.0,7783170.0,15900216.0,Tokopedia,932.0,Terdaftar,2013.0,8117046.0,72000000.0,932.0
UD. Wahyu Sejahtera,Pendidikan,57.0,65.0,9815993.0,4075463.0,Lazada,690.0,Terdaftar,2018.0,-5740530.0,366000000.0,690.0
UD. Gilangga Persada,Perdagangan,34.0,18.0,2645873.0,5157863.0,Tokopedia,138.0,Belum Terdaftar,2016.0,2511990.0,156000000.0,138.0
UD. Zahra Wirawati Nando,Jasa,3.0,71.0,9343919.0,24534578.0,Website Sendiri,89.0,Terdaftar,2002.0,15190659.0,222000000.0,89.0
UD. Verdi Widjaja,Perdagangan,43.0,89.0,2757875.0,15580243.0,Shopee,98.0,Terdaftar,2016.0,12822368.0,396000000.0,98.0
UD. Chiko Kinarya,Kesehatan,90.0,50.0,1190504.0,40915600.0,Lazada,49.0,Belum Terdaftar,2023.0,39725096.0,420000000.0,49.0
UD. Mega Cahyaningrat,Kesehatan,74.0,99.0,7097587.0,8604831.0,Tokopedia,269.0,Terdaftar,2006.0,1507244.0,519000000.0,269.0
UD. Widi Kawiswara,Perdagangan,66.0,10.0,3960954.0,36134630.0,Website Sendiri,941.0,Terdaftar,2002.0,32173676.0,228000000.0,941.0
UD. Kevin Bangun,Pendidikan,27.0,2.0,4780486.0,28467401.0,Website Sendiri,702.0,Belum Terdaftar,2015.0,23686915.0,87000000.0,702.0
UD. Wahyu Wangi Koko,Kesehatan,10.0,60.0,8504429.0,12662472.0,Lazada,916.0,Belum Terdaftar,2023.0,4158043.0,210000000.0,916.0
UD. Chiko Asih,Kesehatan,2.0,93.0,9298022.0,42343716.0,Bukalapak,835.0,Belum Terdaftar,2015.0,33045694.0,285000000.0,835.0
UD. Andi Purnama,Kesehatan,99.0,81.0,8474368.0,5095137.0,Lazada,795.0,Belum Terdaftar,2019.0,-3379231.0,540000000.0,795.0
UD. Salwa Jayabaya,Perdagangan,2.0,16.0,568597.0,49287436.0,Tokopedia,128.0,Terdaftar,2009.0,48718839.0,54000000.0,128.0
UD. Gita Dharma,Jasa,24.0,72.0,2991059.0,24994954.0,Bukalapak,251.0,Terdaftar,2017.0,22003895.0,288000000.0,250.99999999999997
UD. Made Kusen,Jasa,75.0,29.0,6516801.0,7343517.0,Lazada,288.0,Belum Terdaftar,2011.0,826716.0,312000000.0,288.0
UD. Qila Suryaatmaja,Jasa,11.0,79.0,2719245.0,42768923.0,Lazada,373.0,Terdaftar,2021.0,40049678.0,270000000.0,373.0
UD. Satria Jatiwangi,Jasa,48.0,7.0,640635.0,37372694.0,Lazada,590.0,Terdaftar,2015.0,36732059.0,165000000.0,590.0
UD. Viona Bintang,Jasa,55.0,40.0,1405222.0,41435388.0,Shopee,240.0,Belum Terdaftar,2008.0,40030166.0,285000000.0,240.0
UD. Zainab Resmi,Perdagangan,52.0,25.0,3044813.0,8207630.0,Lazada,120.0,Belum Terdaftar,2006.0,5162817.0,231000000.0,120.0
UD. Qisya Merdeka,Jasa,95.0,4.0,4474259.0,23241133.0,Tokopedia,90.0,Terdaftar,2004.0,18766874.0,297000000.0,90.0
UD. Yudi Wiyata,Kesehatan,9.0,68.0,7443255.0,25873076.0,Website Sendiri,185.0,Belum Terdaftar,2018.0,18429821.0,231000000.0,185.00000000000006
UD. Hilmi Bijaksana,Pendidikan,18.000000000000004,23.0,3888349.0,2122058.0,Tokopedia,946.0,Belum Terdaftar,2020.0,-1766291.0,123000000.0,946.0
UD. Zidan Kusumasari,Perdagangan,46.0,77.0,5181545.0,47431756.0,Lazada,534.0,Terdaftar,2022.0,42250211.0,369000000.0,534.0
UD. Intan Damai,Jasa,53.0,68.0,6796744.0,12849691.0,Bukalapak,589.0,Belum Terdaftar,2018.0,6052947.0,363000000.0,589.0
UD. Ghani Mahkota,Kesehatan,6.0,35.0,8395196.0,17669553.0,Shopee,707.0,Belum Terdaftar,2001.0,9274357.0,123000000.0,707.0
UD. Rendi Bintang,Perdagangan,87.0,88.0,9689063.0,49644166.0,Shopee,500.0,Belum Terdaftar,2021.0,39955103.0,525000000.0,500.0
UD. Santi Jati,Pendidikan,38.0,16.0,2155273.0,46305072.0,Shopee,743.0,Belum Terdaftar,2007.0,44149799.0,162000000.0,743.0
UD. Bayu Wiratama,Kesehatan,31.0,69.0,765998.0,13190349.0,Bukalapak,951.0,Belum Terdaftar,2014.0,12424351.0,300000000.0,951.0
UD. Yani Karya,Pendidikan,22.0,70.0,4829475.0,41836638.0,Bukalapak,920.0,Terdaftar,2022.0,37007163.0,276000000.0,920.0
UD. Pasha Tejakusuma,Jasa,49.0,45.0,1629108.0,48477810.0,Bukalapak,593.0,Terdaftar,2003.0,46848702.0,282000000.0,593.0
UD. Laras Nusa,Kesehatan,18.000000000000004,78.0,8057677.0,9213890.000000002,Bukalapak,335.0,Belum Terdaftar,2013.0,1156213.0,288000000.0,335.0
UD. Haidar Sasmita,Kesehatan,66.0,69.0,9628659.0,24359376.0,Tokopedia,205.0,Belum Terdaftar,2019.0,14730717.0,388800000.0,205.0
UD. Zidan Arya,Jasa,24.0,31.0,3855016.0,37768787.0,Website Sendiri,227.0,Belum Terdaftar,2003.0,33913771.0,165000000.0,227.0
UD. Prita Sudarsana,Pendidikan,24.0,59.0,7234850.0,22329030.0,Bukalapak,769.0,Terdaftar,2004.0,15094180.0,249000000.0,769.0
UD. Okta Indah,Jasa,5.0,41.0,872055.0,44190073.0,Website Sendiri,866.0,Terdaftar,2006.0,43318018.0,138000000.0,846.6
UD. Qamar Jaya,Perdagangan,96.0,39.0,7318878.0,22886953.0,Lazada,286.0,Terdaftar,2024.0,15568075.0,405000000.0,286.0
UD. Icha Sudarsana,Kesehatan,96.0,26.0,2971797.0,8288561.0,Tidak Ada,806.0,Belum Terdaftar,2007.0,5316764.0,366000000.0,806.0
UD. Sekar Satriya,Pendidikan,14.0,4.0,4073272.0,37236785.0,Lazada,467.0,Belum Terdaftar,2000.0,33163513.0,54000000.0,467.0
UD. Candra Winata,Kesehatan,62.0,60.0,7670406.0,11531482.0,Shopee,449.0,Belum Terdaftar,2007.0,3861075.999999998,366000000.0,449.0
UD. Gracia Abdi,Kesehatan,19.0,60.0,8592180.0,16504908.0,Lazada,93.0,Belum Terdaftar,2000.0,7912728.0,237000000.0,93.0
UD. Haidar Kusumasari,Kesehatan,42.0,79.0,3896238.0,49136708.0,Tokopedia,691.0,Terdaftar,2011.0,45240470.0,363000000.0,691.0
UD. Irma Sundawa,Pendidikan,95.0,51.0,6455297.0,40039040.0,Lazada,93.0,Belum Terdaftar,2010.0,33583743.0,438000000.0,93.0
UD. Diyan Surya,Kesehatan,87.0,74.0,1603816.0,27784400.0,Shopee,354.0,Terdaftar,2014.0,26180584.0,483000000.0,354.0
UD. Jodi Wiraatmaja,Pendidikan,66.0,88.0,2452252.0,44354276.0,Shopee,400.0,Belum Terdaftar,2004.0,41902024.0,462000000.0,400.0
UD. Oniel Manunggal,Jasa,3.0,65.0,6254380.0,29368783.0,Website Sendiri,654.0,Terdaftar,2011.0,23114403.0,204000000.0,654.0
UD. Viera Raharja,Perdagangan,5.0,91.0,7036576.0,5552337.0,Website Sendiri,272.0,Terdaftar,2024.0,-1484239.0,288000000.0,272.0
UD. Yuli Baswara,Kesehatan,58.0,6.0,3913678.0,29105051.0,Shopee,568.0,Terdaftar,2003.0,25191373.0,192000000.0,568.0
UD. Yaniar Nirbayu,Perdagangan,51.0,37.0,2973209.0,6475586.0,Lazada,999.0,Terdaftar,2005.0,3502377.0,264000000.0,999.0
UD. Wawan Sanjaya,Perdagangan,18.000000000000004,50.0,8969558.0,32217553.0,Lazada,677.0,Terdaftar,2016.0,23247995.0,204000000.0,677.0
UD. Febri Sarwono,Kesehatan,25.0,0.0,8496359.0,23420095.0,Bukalapak,474.0,Terdaftar,2000.0,14923736.0,75000000.0,474.0
UD. Aqila Sunardi,Perdagangan,47.0,81.0,6502959.0,41114397.0,Tokopedia,292.0,Belum Terdaftar,2005.0,34611438.0,384000000.0,292.0
UD. Ony Setia,Jasa,88.0,75.0,9324763.0,11915551.0,Lazada,475.0,Terdaftar,2006.0,2590788.0,489000000.0,475.0
UD. Taufan Kusumatmaja Xenia,Perdagangan,54.0,48.0,6220491.0,21027981.0,Shopee,93.0,Terdaftar,2014.0,14807490.0,306000000.0,93.0
UD. Mika Dharma,Perdagangan,88.0,71.0,5904032.0,20668562.0,Tokopedia,963.0,Belum Terdaftar,2006.0,14764530.0,477000000.0,963.0
UD. Prita Galang,Kesehatan,58.0,18.999999999999996,8300682.0,26206588.0,Website Sendiri,395.0,Belum Terdaftar,2007.0,17905906.0,231000000.0,395.0
UD. Eddy Suci,Jasa,73.0,98.0,4256381.0,19112174.0,Shopee,246.0,Terdaftar,2016.0,14855793.0,513000000.0,246.0
UD. Yolanda Maju,Perdagangan,37.0,41.0,2353790.0,41828231.0,Shopee,671.0,Terdaftar,2019.0,39474441.0,234000000.0,671.0
UD. Isna Jagad,Perdagangan,83.0,15.0,7595819.0,36523479.0,Website Sendiri,539.0,Terdaftar,2001.0,28927660.0,294000000.0,539.0
UD. Lea Sangkala,Kesehatan,4.0,32.0,3338753.0,18942364.0,Lazada,337.0,Terdaftar,2013.0,15603611.0,108000000.0,337.0
UD. Wira Selaras,Pendidikan,41.0,88.0,4277190.0,5929520.0,Website Sendiri,916.0,Belum Terdaftar,2018.0,1652330.0,387000000.0,916.0
UD. Cipta Sukarela,Pendidikan,34.0,82.0,6696575.0,36327993.0,Shopee,544.0,Belum Terdaftar,2014.0,29631418.0,348000000.0,544.0
UD. Elen Buana,Jasa,68.0,98.0,8711147.0,34436152.0,Lazada,808.0,Terdaftar,2016.0,25725005.0,498000000.0,808.0
UD. Jibril Sukma Ucup,Jasa,98.0,15.0,5661682.0,37475262.0,Website Sendiri,392.0,Terdaftar,2009.0,31813580.0,339000000.0,392.0
UD. Syifa Langit Farhan,Perdagangan,2.0,15.0,8722615.0,48112010.0,Lazada,670.0,Terdaftar,2011.0,39389395.0,51000000.0,670.0
UD. Qasya Mardika Cipta,Pendidikan,40.0,47.0,9460915.0,4780095.0,Tokopedia,675.0,Belum Terdaftar,2005.0,-4680820.0,261000000.0,675.0
UD. Via Yudhistira,Jasa,29.400000000000002,88.0,4375285.0,28316555.0,Lazada,452.0,Terdaftar,2022.0,23941270.0,357000000.0,452.0
UD. Fira Brata,Perdagangan,35.0,95.0,4317994.0,15679693.0,Shopee,501.0,Terdaftar,2019.0,11361699.0,390000000.0,501.0
UD. Romi Wetan,Perdagangan,29.0,54.0,3812923.0,24495494.0,Website Sendiri,58.0,Terdaftar,2015.0,20682571.0,249000000.0,58.0
UD. Fadli Dwijaputra,Kesehatan,38.0,27.0,4915468.0,27090050.0,Lazada,132.0,Belum Terdaftar,2024.0,22174582.0,195000000.0,132.0
UD. Pipit Pancasila,Perdagangan,92.0,72.0,1942535.0,28874527.0,Bukalapak,865.0,Belum Terdaftar,2003.0,26931992.0,492000000.0,865.0
UD. Mila Sanjaya,Perdagangan,89.0,81.0,5906739.0,27469514.0,Website Sendiri,365.0,Belum Terdaftar,2009.0,21562775.0,510000000.0,365.0
UD. Qamar Lingga,Pendidikan,88.0,22.0,5969938.0,36476225.0,Website Sendiri,893.0,Terdaftar,2012.0,30506287.0,330000000.0,893.0
UD. Made Wacana,Perdagangan,59.0,29.0,8962270.0,12049641.0,Bukalapak,557.0,Terdaftar,2004.0,3087371.0,264000000.0,557.0
UD. Jasmine Saputranegara Panji,Perdagangan,55.0,60.0,6895300.0,7191929.0,Lazada,90.0,Terdaftar,2016.0,296629.0,345000000.0,90.0
UD. Dora Taruna,Pendidikan,75.0,95.0,7064840.0,21627580.0,Tokopedia,435.0,Terdaftar,2020.0,14562740.0,510000000.0,435.0
UD. Diva Trisula,Jasa,81.0,87.0,8112491.0,33210133.0,Shopee,963.0,Belum Terdaftar,2002.0,25097642.0,504000000.0,963.0
UD. Berlian Gunawan,Pendidikan,57.0,74.0,5204802.0,14922604.0,Tidak Ada,121.0,Terdaftar,2002.0,9717802.0,393000000.0,121.0
UD. Amir Wijaya,Jasa,25.0,25.0,9407370.0,12675952.0,Shopee,248.0,Belum Terdaftar,2022.0,3268582.0,150000000.0,248.0
UD. Andi Kusuma,Pendidikan,78.0,10.0,5367733.0,23324329.0,Shopee,363.0,Belum Terdaftar,2002.0,17956596.0,264000000.0,363.0
UD. Nando Naraya,Pendidikan,4.0,18.999999999999996,4877873.0,14085203.0,Website Sendiri,407.0,Terdaftar,2019.0,9207330.0,69000000.0,407.0
UD. Elyas Citra,Pendidikan,55.0,43.0,5617368.0,17093294.0,Shopee,420.0,Terdaftar,2019.0,11475926.0,294000000.0,420.0
UD. Poppy Kawiswara,Pendidikan,32.0,17.0,832885.0,15930100.0,Website Sendiri,832.0,Belum Terdaftar,2002.0,15097215.0,147000000.0,832.0
UD. Nando Sasmita,Perdagangan,8.0,33.0,5536577.0,27278544.0,Bukalapak,186.0,Terdaftar,2013.0,21741967.0,123000000.0,186.0
UD. Ina Jagadmaya,Jasa,31.0,99.0,2664168.0,39790791.0,Shopee,126.0,Terdaftar,2007.0,37126623.0,390000000.0,126.0
UD. Laila Ceria,Pendidikan,76.0,3.0,9133426.0,12774704.0,Bukalapak,930.0,Belum Terdaftar,2000.0,3641278.0,237000000.0,930.0
UD. Laras Jayawarsa,Perdagangan,27.0,84.0,8929157.0,36115172.0,Tokopedia,209.0,Belum Terdaftar,2024.0,27186015.0,333000000.0,209.0
UD. Berlian Satria,Pendidikan,22.0,89.0,2103080.0,33530915.0,Website Sendiri,593.0,Belum Terdaftar,2004.0,31427835.0,333000000.0,593.0
UD. Marsya Jati,Perdagangan,87.0,13.0,7167058.0,26424176.0,Website Sendiri,695.0,Belum Terdaftar,2003.0,19257118.0,300000000.0,695.0
UD. Lintang Sumringah,Kesehatan,94.0,89.0,5326651.0,41681923.0,Lazada,110.0,Terdaftar,2006.0,36355272.0,549000000.0,110.0
UD. Asep Madani Abdi,Pendidikan,68.0,12.0,6308349.0,38620765.0,Shopee,477.0,Terdaftar,2007.0,32312416.0,240000000.0,477.0
UD. Cici Sejahtera,Pendidikan,61.0,89.0,3636502.0,41625971.0,Lazada,307.0,Belum Terdaftar,2007.0,37989469.0,450000000.0,307.0
UD. Vidi Wacana,Kesehatan,47.0,40.0,2590202.0,3843445.0,Lazada,390.0,Belum Terdaftar,2021.0,1253243.0,261000000.0,390.0
UD. Willy Prajurit,Kesehatan,65.0,78.0,5057104.0,11167859.0,Bukalapak,91.0,Belum Terdaftar,2007.0,6110755.0,429000000.0,91.0
UD. Rendi Cinta Wulan,Pendidikan,61.0,90.0,8646969.0,21674644.0,Website Sendiri,969.0,Belum Terdaftar,2000.0,13027675.0,453000000.0,969.0
UD. Yusuf Harmoni,Kesehatan,93.0,56.0,3564130.0,31397290.0,Bukalapak,554.0,Belum Terdaftar,2010.0,27833160.0,447000000.0,554.0
